"","Date","Type","Price","Landsize","BuildingArea","Rooms","Bathroom","Car","YearBuilt","Distance","Regionname","Propertycount"
"21525","16/09/2017","h",631500,NA,168,4,2,2,2008,"20.5","Northern Metropolitan","7969"
"21526","16/09/2017","h",716500,NA,172,4,2,2,NA,"20.5","Northern Metropolitan","7969"
"21527","16/09/2017","h",541000,NA,107,3,2,2,2000,"20.5","Northern Metropolitan","7969"
"21528","16/09/2017","u",570000,NA,NA,2,1,2,NA,"2.7","Southern Metropolitan","14887"
"21529","16/09/2017","h",NA,NA,NA,3,2,2,NA,"2.7","Southern Metropolitan","14887"
"21530","16/09/2017","h",NA,NA,160,2,1,1,1935,"2.7","Southern Metropolitan","14887"
"21531","16/09/2017","h",1305000,174,110,3,1,NA,1900,"2.7","Southern Metropolitan","14887"
"21532","16/09/2017","h",NA,NA,NA,3,2,NA,NA,"2.7","Southern Metropolitan","14887"
"21533","16/09/2017","u",787500,NA,NA,2,1,1,NA,"2.7","Southern Metropolitan","14887"
"21534","16/09/2017","u",651000,NA,92,2,1,1,1975,"2.7","Southern Metropolitan","14887"
"21535","16/09/2017","t",1330000,NA,NA,4,NA,NA,NA,"6.2","Western Metropolitan","1223"
"21536","16/09/2017","h",770000,585,NA,3,1,4,NA,"20.8","South-Eastern Metropolitan","7412"
"21537","16/09/2017","h",NA,806,NA,4,2,2,NA,"22.2","South-Eastern Metropolitan","4054"
"21538","16/09/2017","h",NA,565,133,3,2,2,1975,"14","Western Metropolitan","14042"
"21539","16/09/2017","h",711000,NA,112,3,1,1,1970,"14","Western Metropolitan","14042"
"21540","16/09/2017","h",927000,NA,NA,4,2,2,NA,"16.1","Eastern Metropolitan","915"
"21541","16/09/2017","u",461500,NA,NA,1,1,2,NA,"5","Southern Metropolitan","13240"
"21542","16/09/2017","u",408000,NA,NA,1,1,1,NA,"5","Southern Metropolitan","13240"
"21543","16/09/2017","u",760000,NA,NA,2,NA,NA,NA,"5","Southern Metropolitan","13240"
"21544","16/09/2017","h",1900000,NA,NA,3,NA,NA,NA,"5","Southern Metropolitan","13240"
"21545","16/09/2017","h",1720000,631,NA,3,1,2,NA,"8.2","Western Metropolitan","3284"
"21546","16/09/2017","h",1300000,NA,NA,3,2,2,1940,"8.2","Western Metropolitan","3284"
"21547","16/09/2017","t",1050000,NA,NA,3,NA,NA,NA,"8.2","Western Metropolitan","3284"
"21548","16/09/2017","h",1415000,NA,NA,2,1,1,NA,"8.2","Western Metropolitan","3284"
"21549","16/09/2017","h",405000,515,101,3,1,3,1991,"31.7","Western Metropolitan","14092"
"21550","16/09/2017","h",545000,NA,NA,3,1,2,1990,"31.7","Western Metropolitan","14092"
"21551","16/09/2017","h",460000,NA,NA,3,NA,NA,NA,"31.7","Western Metropolitan","14092"
"21552","16/09/2017","h",NA,NA,NA,3,2,2,1970,"31.7","Western Metropolitan","14092"
"21553","16/09/2017","h",482000,573,126,3,1,1,1965,"31.7","Western Metropolitan","14092"
"21554","16/09/2017","h",436000,350,220,3,2,2,2004,"31.7","Western Metropolitan","14092"
"21555","16/09/2017","h",830000,502,NA,4,1,3,NA,"10.5","Western Metropolitan","3755"
"21556","16/09/2017","t",730000,NA,NA,3,NA,NA,NA,"10.5","Western Metropolitan","3755"
"21557","16/09/2017","h",665000,600,183,4,2,3,1975,"10.5","Western Metropolitan","4217"
"21558","16/09/2017","h",610000,581,NA,3,1,1,NA,"10.5","Western Metropolitan","4217"
"21559","16/09/2017","h",NA,NA,120,3,1,2,1960,"10.5","Western Metropolitan","4217"
"21560","16/09/2017","h",560000,NA,102,3,1,1,1956,"10.5","Western Metropolitan","4217"
"21561","16/09/2017","h",630000,NA,132,4,1,NA,1970,"10.5","Western Metropolitan","4217"
"21562","16/09/2017","h",720000,NA,0,5,2,2,2010,"10.5","Western Metropolitan","6763"
"21563","16/09/2017","u",1290000,270,NA,3,2,1,NA,"10.2","Southern Metropolitan","5457"
"21564","16/09/2017","h",1810000,349,223,4,3,2,1997,"10.2","Southern Metropolitan","5457"
"21565","16/09/2017","u",724000,NA,NA,2,1,1,NA,"10.2","Southern Metropolitan","5457"
"21566","16/09/2017","h",2230000,754,270,5,2,2,1905,"10.2","Southern Metropolitan","5457"
"21567","16/09/2017","h",3851000,NA,432,4,4,2,2004,"10.2","Southern Metropolitan","5457"
"21568","16/09/2017","h",635000,NA,NA,3,NA,NA,NA,"18","Western Metropolitan","4242"
"21569","16/09/2017","h",1930000,807,377,5,3,2,2000,"15.5","Eastern Metropolitan","6202"
"21570","16/09/2017","h",NA,NA,NA,9,4,5,NA,"15.5","Eastern Metropolitan","6202"
"21571","16/09/2017","h",1260000,NA,NA,4,2,2,NA,"12.4","Eastern Metropolitan","5420"
"21572","16/09/2017","h",600500,552,NA,3,1,1,NA,"15.3","Northern Metropolitan","7955"
"21573","16/09/2017","h",640000,680,NA,3,1,2,1950,"15.3","Northern Metropolitan","7955"
"21574","16/09/2017","h",750000,536,169,3,2,2,1980,"15.3","Northern Metropolitan","7955"
"21575","16/09/2017","h",760000,NA,NA,2,1,1,NA,"7","Northern Metropolitan","8870"
"21576","16/09/2017","h",1605000,348,92,4,2,2,1930,"7","Northern Metropolitan","8870"
"21577","16/09/2017","h",1300000,531,NA,3,1,2,NA,"7","Northern Metropolitan","8870"
"21578","16/09/2017","h",NA,NA,NA,3,2,NA,NA,"4.1","Southern Metropolitan","7217"
"21579","16/09/2017","h",NA,457,NA,3,2,2,NA,"4.1","Southern Metropolitan","7217"
"21580","16/09/2017","u",932000,NA,108,3,1,1,1960,"4.1","Southern Metropolitan","7217"
"21581","16/09/2017","u",860000,NA,NA,2,1,1,NA,"4.1","Southern Metropolitan","7217"
"21582","16/09/2017","h",2076000,302,NA,3,1,2,NA,"4.1","Southern Metropolitan","7217"
"21583","16/09/2017","h",NA,NA,NA,4,NA,NA,NA,"4.1","Southern Metropolitan","7217"
"21584","16/09/2017","h",NA,767,NA,4,2,2,NA,"4.1","Southern Metropolitan","7217"
"21585","16/09/2017","u",NA,NA,122,3,1,1,1965,"4.1","Southern Metropolitan","7217"
"21586","16/09/2017","h",705000,NA,NA,3,2,4,NA,"12.9","Western Metropolitan","3296"
"21587","16/09/2017","h",1150000,599,235,5,2,2,NA,"17.2","Eastern Metropolitan","4181"
"21588","16/09/2017","h",1009000,663,136,3,2,2,1980,"8.9","Eastern Metropolitan","2698"
"21589","16/09/2017","h",1435000,NA,NA,4,3,6,NA,"8.9","Eastern Metropolitan","2698"
"21590","16/09/2017","h",NA,NA,256,4,2,2,2005,"8.9","Eastern Metropolitan","2698"
"21591","16/09/2017","h",366000,502,77,3,1,1,1978,"44.2","Northern Victoria","3988"
"21592","16/09/2017","h",NA,756,119,3,2,3,2000,"44.2","Northern Victoria","3988"
"21593","16/09/2017","h",NA,1012,NA,3,1,2,NA,"44.2","Northern Victoria","3988"
"21594","16/09/2017","h",1070000,673,NA,3,2,2,NA,"14.7","Eastern Metropolitan","5424"
"21595","16/09/2017","h",1440000,717,247,4,3,6,1985,"14.7","Eastern Metropolitan","7082"
"21596","16/09/2017","h",1060000,729,173,4,2,3,1970,"14.7","Eastern Metropolitan","7082"
"21597","16/09/2017","h",1100000,NA,150,5,2,2,1965,"14.5","Northern Metropolitan","2329"
"21598","16/09/2017","h",599500,NA,98,2,1,1,1960,"14.5","Northern Metropolitan","2329"
"21599","16/09/2017","u",640000,NA,NA,2,NA,NA,NA,"14.5","Northern Metropolitan","2329"
"21600","16/09/2017","h",792000,571,124,3,1,2,1960,"14.5","Northern Metropolitan","2329"
"21601","16/09/2017","h",920000,NA,NA,3,1,1,NA,"14.5","Northern Metropolitan","2329"
"21602","16/09/2017","h",920000,966,NA,4,2,2,NA,"14.5","Northern Metropolitan","1442"
"21603","16/09/2017","h",615000,NA,115,3,1,1,1958,"14.7","Western Metropolitan","16166"
"21604","16/09/2017","h",551000,NA,NA,3,2,3,NA,"14.7","Western Metropolitan","16166"
"21605","16/09/2017","h",NA,NA,NA,3,1,2,NA,"14.7","Western Metropolitan","16166"
"21606","16/09/2017","h",470000,640,125,3,1,2,1985,"14.7","Western Metropolitan","16166"
"21607","16/09/2017","h",NA,687,NA,3,2,3,NA,"14.7","Western Metropolitan","16166"
"21608","16/09/2017","h",515000,251,194,3,2,1,2012,"14.7","Western Metropolitan","16166"
"21609","16/09/2017","h",603500,650,184,4,2,4,1994,"14.7","Western Metropolitan","16166"
"21610","16/09/2017","h",870000,417,109,3,1,2,1950,"6.4","Western Metropolitan","5058"
"21611","16/09/2017","h",850000,NA,164,4,2,1,1950,"6.4","Western Metropolitan","5058"
"21612","16/09/2017","h",730000,NA,NA,2,NA,NA,NA,"6.4","Western Metropolitan","5058"
"21613","16/09/2017","h",1060000,512,512,4,3,2,1920,"6.4","Western Metropolitan","5058"
"21614","16/09/2017","t",1500000,862,209,3,2,1,1920,"3.1","Northern Metropolitan","2230"
"21615","16/09/2017","h",NA,231,NA,3,2,2,NA,"3.1","Northern Metropolitan","2230"
"21616","16/09/2017","t",1251000,NA,NA,3,3,1,NA,"3.1","Northern Metropolitan","2230"
"21617","16/09/2017","h",702000,NA,149,4,2,2,1990,"16.5","Northern Metropolitan","2474"
"21618","16/09/2017","h",NA,NA,NA,2,1,1,NA,"16.5","Northern Metropolitan","2474"
"21619","16/09/2017","h",950000,651,NA,3,2,2,NA,"16.7","South-Eastern Metropolitan","7392"
"21620","16/09/2017","h",NA,660,149,4,2,2,1970,"16.7","South-Eastern Metropolitan","7392"
"21621","16/09/2017","h",1211000,653,NA,4,3,4,NA,"16.7","South-Eastern Metropolitan","7392"
"21622","16/09/2017","h",NA,664,664,4,2,2,2001,"16.7","South-Eastern Metropolitan","7392"
"21623","16/09/2017","h",NA,760,266,6,3,2,1980,"16.7","South-Eastern Metropolitan","7392"
"21624","16/09/2017","h",NA,697,NA,4,3,2,NA,"16.7","South-Eastern Metropolitan","7392"
"21625","16/09/2017","h",555000,265,25,3,2,2,2014,"17.6","Western Metropolitan","1999"
"21626","16/09/2017","u",NA,NA,NA,2,1,1,NA,"6.8","Western Metropolitan","6380"
"21627","16/09/2017","h",1190000,297,NA,3,2,2,2005,"6.8","Western Metropolitan","802"
"21628","16/09/2017","t",NA,NA,98,2,2,1,2005,"4.6","Southern Metropolitan","4380"
"21629","16/09/2017","h",1425000,188,150,3,1,1,1907,"4.6","Southern Metropolitan","4380"
"21630","16/09/2017","h",1970000,362,NA,3,2,0,1895,"4.6","Southern Metropolitan","4380"
"21631","16/09/2017","h",1300000,258,NA,2,1,1,NA,"4.6","Southern Metropolitan","4380"
"21632","16/09/2017","h",2056000,NA,NA,3,1,2,NA,"4.6","Southern Metropolitan","4380"
"21633","16/09/2017","h",547500,NA,NA,3,NA,NA,NA,"27.2","Western Metropolitan","5262"
"21634","16/09/2017","h",921000,161,NA,2,1,NA,NA,"6.3","Western Metropolitan","6543"
"21635","16/09/2017","h",1190000,515,89,3,1,2,1955,"6.3","Western Metropolitan","6543"
"21636","16/09/2017","t",772000,NA,NA,2,NA,NA,NA,"6.3","Western Metropolitan","6543"
"21637","19/08/2017","h",1000000,196,NA,3,1,2,1900,"3","Northern Metropolitan","4019"
"21638","19/08/2017","u",1001000,NA,NA,3,2,1,2000,"3","Northern Metropolitan","4019"
"21639","19/08/2017","t",730000,NA,NA,3,2,2,1995,"10.4","Western Metropolitan","3464"
"21640","19/08/2017","u",590000,NA,NA,2,1,1,NA,"10.4","Western Metropolitan","3464"
"21641","19/08/2017","h",506000,544,120,3,1,2,1980,"14","Western Metropolitan","1899"
"21642","19/08/2017","h",502000,NA,115,3,1,2,1975,"14","Western Metropolitan","1899"
"21643","19/08/2017","h",2550000,152,175,4,2,NA,1910,"3","Southern Metropolitan","3280"
"21644","19/08/2017","h",341000,NA,48,1,1,1,1970,"5.7","Northern Metropolitan","2211"
"21645","19/08/2017","h",901000,NA,NA,3,2,1,NA,"11","Western Metropolitan","5301"
"21646","19/08/2017","u",740000,NA,NA,3,NA,NA,NA,"11","Western Metropolitan","5301"
"21647","19/08/2017","h",1201000,NA,NA,5,3,4,NA,"9.4","Western Metropolitan","5132"
"21648","19/08/2017","h",720000,NA,127,3,2,2,2009,"9.4","Western Metropolitan","5132"
"21649","19/08/2017","h",880000,563,NA,3,1,2,NA,"9.4","Western Metropolitan","5132"
"21650","19/08/2017","h",730000,739,112,3,2,2,1970,"12.8","Western Metropolitan","1281"
"21651","19/08/2017","u",440000,NA,NA,1,1,1,NA,"6.3","Southern Metropolitan","4836"
"21652","19/08/2017","u",750000,NA,82,2,1,1,1970,"6.3","Southern Metropolitan","4836"
"21653","19/08/2017","h",1460000,181,80,2,1,1,1930,"6.3","Southern Metropolitan","4836"
"21654","19/08/2017","h",1726000,269,128,2,2,2,1910,"6.3","Southern Metropolitan","4836"
"21655","19/08/2017","h",2300000,NA,257,4,2,2,1930,"4.3","Western Metropolitan","6567"
"21656","19/08/2017","t",692500,NA,NA,2,NA,NA,NA,"4.3","Western Metropolitan","6567"
"21657","19/08/2017","t",1200000,NA,178,3,2,2,2007,"10.2","Southern Metropolitan","3052"
"21658","19/08/2017","h",NA,NA,160,2,1,2,1940,"10.2","Southern Metropolitan","3052"
"21659","19/08/2017","h",NA,NA,202,3,2,2,1950,"10.2","Southern Metropolitan","3052"
"21660","19/08/2017","h",1920000,391,203,4,3,2,2016,"10.2","Southern Metropolitan","3052"
"21661","19/08/2017","h",1575000,787,115,3,1,2,1955,"10.2","Southern Metropolitan","2894"
"21662","19/08/2017","t",940000,NA,NA,3,NA,NA,NA,"10.2","Southern Metropolitan","2894"
"21663","19/08/2017","h",NA,535,176,4,2,1,1970,"21.5","South-Eastern Metropolitan","2824"
"21664","19/08/2017","h",1362000,549,NA,4,2,3,NA,"21.5","South-Eastern Metropolitan","2824"
"21665","19/08/2017","h",950000,NA,NA,3,NA,NA,NA,"9.5","Western Metropolitan","4502"
"21666","19/08/2017","h",NA,697,NA,5,4,2,2012,"7.9","Southern Metropolitan","5682"
"21667","19/08/2017","h",2115000,766,NA,4,2,2,NA,"7.9","Southern Metropolitan","5682"
"21668","19/08/2017","u",500000,NA,NA,1,1,1,NA,"7.9","Southern Metropolitan","5682"
"21669","19/08/2017","t",NA,NA,NA,4,NA,NA,NA,"7.9","Southern Metropolitan","5682"
"21670","19/08/2017","h",2562000,671,NA,5,3,2,NA,"7.9","Southern Metropolitan","5682"
"21671","19/08/2017","h",2200000,NA,123,3,1,1,1915,"7.9","Southern Metropolitan","5682"
"21672","19/08/2017","h",2100000,845,NA,6,3,2,NA,"7.9","Southern Metropolitan","5682"
"21673","19/08/2017","h",1900000,912,NA,3,1,1,NA,"9.7","Southern Metropolitan","7809"
"21674","19/08/2017","h",2000000,958,255,4,3,4,2015,"9.7","Southern Metropolitan","7809"
"21675","19/08/2017","h",2400000,746,NA,4,2,2,NA,"9.7","Southern Metropolitan","7809"
"21676","19/08/2017","h",2270000,654,334,4,2,2,2010,"9.7","Southern Metropolitan","7809"
"21677","19/08/2017","h",2600000,708,NA,5,4,2,NA,"9.7","Southern Metropolitan","7809"
"21678","19/08/2017","h",2321000,923,NA,3,1,2,NA,"9.7","Southern Metropolitan","7809"
"21679","19/08/2017","h",1890000,632,144,3,2,1,1940,"9.7","Southern Metropolitan","7809"
"21680","19/08/2017","h",425000,NA,63,2,1,1,1970,"23.2","Eastern Metropolitan","5030"
"21681","19/08/2017","h",1740000,NA,NA,4,2,2,NA,"17.3","Southern Metropolitan","5366"
"21682","19/08/2017","t",NA,NA,NA,4,NA,NA,NA,"17.3","Southern Metropolitan","5366"
"21683","19/08/2017","h",NA,752,327,5,3,3,1980,"17.3","Southern Metropolitan","5366"
"21684","19/08/2017","h",600000,NA,81,2,1,1,1960,"8.8","Eastern Metropolitan","790"
"21685","19/08/2017","h",1895000,557,220,4,2,2,1920,"11.4","Southern Metropolitan","6795"
"21686","19/08/2017","h",1110000,NA,NA,2,1,2,NA,"11.4","Southern Metropolitan","6795"
"21687","19/08/2017","h",NA,NA,124,3,1,1,1960,"11.4","Southern Metropolitan","6795"
"21688","19/08/2017","t",870000,NA,94,2,2,1,2004,"11.4","Southern Metropolitan","6795"
"21689","19/08/2017","t",1225000,NA,213,4,3,2,2014,"13.8","Southern Metropolitan","10969"
"21690","19/08/2017","h",1250000,NA,NA,4,NA,NA,NA,"13.8","Southern Metropolitan","10969"
"21691","19/08/2017","h",1115000,579,NA,4,1,2,NA,"13.8","Southern Metropolitan","10969"
"21692","19/08/2017","h",1350000,NA,NA,6,3,4,NA,"13.8","Southern Metropolitan","10969"
"21693","19/08/2017","t",1230000,NA,NA,4,3,2,1990,"13.8","Southern Metropolitan","10969"
"21694","19/08/2017","h",1165000,NA,NA,3,NA,NA,NA,"13.8","Southern Metropolitan","10969"
"21695","19/08/2017","t",NA,NA,NA,3,NA,NA,NA,"13.8","Southern Metropolitan","10969"
"21696","19/08/2017","h",1430000,NA,NA,3,2,3,NA,"13.8","Southern Metropolitan","10969"
"21697","19/08/2017","t",1077000,NA,NA,3,NA,NA,NA,"13.8","Southern Metropolitan","10969"
"21698","19/08/2017","t",1280000,335,239,3,2,2,2013,"13.8","Southern Metropolitan","10969"
"21699","19/08/2017","u",690000,212,NA,2,2,1,2008,"13.8","Southern Metropolitan","10969"
"21700","19/08/2017","h",980000,NA,NA,3,1,2,1950,"13.8","Southern Metropolitan","10969"
"21701","19/08/2017","h",1595000,581,167,4,1,2,1960,"13.8","Southern Metropolitan","10969"
"21702","19/08/2017","h",730000,NA,NA,3,1,2,NA,"35.2","Eastern Victoria","17093"
"21703","19/08/2017","h",710000,NA,190,4,2,2,2007,"35.2","Eastern Victoria","17093"
"21704","19/08/2017","u",799000,NA,NA,2,1,1,NA,"17.3","Southern Metropolitan","2866"
"21705","19/08/2017","t",NA,227,158,2,2,2,1995,"17.3","Southern Metropolitan","2866"
"21706","19/08/2017","t",881000,300,NA,3,1,1,NA,"13.4","Eastern Metropolitan","5713"
"21707","19/08/2017","h",1300000,543,NA,4,2,2,2006,"13.4","Eastern Metropolitan","2867"
"21708","19/08/2017","h",1000000,NA,118,3,1,3,1960,"13.4","Eastern Metropolitan","4387"
"21709","19/08/2017","h",NA,587,NA,5,2,2,NA,"13.4","Eastern Metropolitan","4387"
"21710","19/08/2017","h",NA,742,197,5,2,2,1990,"16.1","Eastern Metropolitan","1390"
"21711","19/08/2017","h",880000,NA,NA,4,2,1,NA,"16.1","Eastern Metropolitan","1390"
"21712","19/08/2017","t",625000,189,NA,2,2,1,NA,"16.1","Eastern Metropolitan","1390"
"21713","19/08/2017","h",NA,538,181,4,2,1,1900,"10.5","Southern Metropolitan","10579"
"21714","19/08/2017","u",1500000,NA,NA,3,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"21715","19/08/2017","h",NA,NA,NA,3,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"21716","19/08/2017","t",2020000,NA,NA,4,3,2,NA,"10.5","Southern Metropolitan","10579"
"21717","19/08/2017","h",3100000,753,NA,4,4,4,NA,"10.5","Southern Metropolitan","10579"
"21718","19/08/2017","h",1850000,421,170,4,3,3,2000,"10.5","Southern Metropolitan","10579"
"21719","19/08/2017","h",2020000,NA,222,3,2,2,2013,"10.5","Southern Metropolitan","10579"
"21720","19/08/2017","h",2770000,560,NA,4,3,2,NA,"10.5","Southern Metropolitan","10579"
"21721","19/08/2017","t",1200000,NA,101,3,1,2,1920,"10.5","Southern Metropolitan","10579"
"21722","19/08/2017","h",1740000,NA,177,4,1,2,1925,"10.5","Southern Metropolitan","10579"
"21723","19/08/2017","u",1250000,NA,NA,2,NA,NA,NA,"10.5","Southern Metropolitan","10579"
"21724","19/08/2017","h",NA,NA,301,5,2,2,1950,"10.3","Southern Metropolitan","6938"
"21725","19/08/2017","h",NA,NA,NA,3,3,2,NA,"10.3","Southern Metropolitan","6938"
"21726","19/08/2017","h",1300000,221,NA,4,3,2,NA,"10.3","Southern Metropolitan","6938"
"21727","19/08/2017","h",637000,670,NA,3,1,5,1980,"14","Northern Metropolitan","4294"
"21728","19/08/2017","t",431000,NA,108,2,1,1,2014,"14","Northern Metropolitan","4294"
"21729","19/08/2017","h",582000,NA,112,3,1,1,1960,"14","Northern Metropolitan","4294"
"21730","19/08/2017","h",1335000,697,NA,3,1,1,NA,"14","Northern Metropolitan","4294"
"21731","19/08/2017","h",625000,NA,75,2,1,2,1960,"14","Northern Metropolitan","4294"
"21732","19/08/2017","h",568000,NA,NA,3,NA,NA,NA,"14","Northern Metropolitan","4294"
"21733","19/08/2017","h",1315000,NA,140,4,2,2,2016,"5.2","Northern Metropolitan","11918"
"21734","19/08/2017","u",505000,NA,NA,2,1,1,NA,"5.2","Northern Metropolitan","11918"
"21735","19/08/2017","t",695000,NA,90,2,2,1,2015,"5.2","Northern Metropolitan","11918"
"21736","19/08/2017","h",905000,277,NA,3,1,1,NA,"5.2","Northern Metropolitan","11918"
"21737","19/08/2017","h",NA,181,NA,2,1,1,NA,"4","Northern Metropolitan","5533"
"21738","19/08/2017","u",320000,682,34,1,1,1,1980,"4","Northern Metropolitan","5533"
"21739","19/08/2017","u",360000,NA,43,1,1,0,2014,"4","Northern Metropolitan","5533"
"21740","19/08/2017","h",910000,NA,NA,2,1,0,1880,"4","Northern Metropolitan","5533"
"21741","19/08/2017","h",1450000,NA,233,5,3,1,2004,"5.2","Northern Metropolitan","7082"
"21742","19/08/2017","t",580000,NA,75,2,1,1,2009,"5.2","Northern Metropolitan","7082"
"21743","19/08/2017","u",461500,NA,0,2,1,1,1970,"5.2","Northern Metropolitan","7082"
"21744","19/08/2017","t",650000,NA,92,2,1,1,2014,"5.2","Northern Metropolitan","7082"
"21745","19/08/2017","h",1230000,757,NA,3,1,1,NA,"10.8","Eastern Metropolitan","4480"
"21746","19/08/2017","h",1240000,602,170,4,2,2,1970,"10.8","Eastern Metropolitan","4480"
"21747","19/08/2017","h",1020000,NA,245,4,2,2,1990,"12.1","Northern Metropolitan","10175"
"21748","19/08/2017","h",1234000,896,139,3,1,2,1965,"12.1","Northern Metropolitan","10175"
"21749","19/08/2017","h",NA,NA,317,4,2,3,2012,"12.1","Northern Metropolitan","10175"
"21750","19/08/2017","h",NA,NA,150,3,2,2,2000,"14.8","Western Metropolitan","1607"
"21751","19/08/2017","h",1588000,708,NA,3,2,2,NA,"10.4","Southern Metropolitan","5678"
"21752","19/08/2017","h",1000000,788,108,3,2,2,1960,"14.7","Eastern Metropolitan","4048"
"21753","19/08/2017","h",1901000,NA,205,3,2,2,1940,"7.7","Southern Metropolitan","8920"
"21754","19/08/2017","h",NA,740,NA,4,2,2,NA,"7.7","Southern Metropolitan","8920"
"21755","19/08/2017","h",2600000,NA,224,4,3,2,1935,"7.7","Southern Metropolitan","8920"
"21756","19/08/2017","u",905000,NA,NA,3,2,2,1994,"7.7","Southern Metropolitan","8920"
"21757","19/08/2017","h",650000,688,175,4,2,4,1970,"16.6","Northern Metropolitan","1889"
"21758","19/08/2017","h",2550000,692,NA,5,2,4,NA,"8.4","Southern Metropolitan","3265"
"21759","19/08/2017","h",NA,900,NA,5,3,3,NA,"8.4","Southern Metropolitan","3265"
"21760","19/08/2017","h",1750000,NA,150,3,2,2,1900,"8.4","Southern Metropolitan","3265"
"21761","19/08/2017","h",956000,NA,NA,2,NA,NA,NA,"1.6","Northern Metropolitan","6786"
"21762","19/08/2017","u",NA,NA,80,2,2,1,1997,"1.6","Northern Metropolitan","6786"
"21763","19/08/2017","h",1540000,158,112,2,1,NA,1890,"3.5","Northern Metropolitan","3106"
"21764","19/08/2017","u",1077000,NA,NA,3,2,2,NA,"10.1","Southern Metropolitan","7822"
"21765","19/08/2017","u",NA,NA,41,1,1,1,1960,"10.1","Southern Metropolitan","7822"
"21766","19/08/2017","u",732500,NA,67,2,1,2,1972,"10.1","Southern Metropolitan","7822"
"21767","19/08/2017","h",700000,660,NA,3,2,3,NA,"14.8","Western Metropolitan","7719"
